app,usage,start_time,end_time,created_at,tz,device_model
com.tencent.xinWeChat,2,1734423636,1734423638,1734423639,-21600,MacBook
com.apple.finder,10,1734423626,1734423636,1734423636,-21600,MacBook
com.tencent.xinWeChat,10,1734423616,1734423626,1734423627,-21600,MacBook
com.apple.finder,1,1734423615,1734423616,1734423616,-21600,MacBook
com.tencent.xinWeChat,2,1734423613,1734423615,1734423616,-21600,MacBook
com.apple.finder,0,1734423613,1734423613,1734423614,-21600,MacBook
com.tencent.xinWeChat,14,1734423599,1734423613,1734423613,-21600,MacBook
com.apple.finder,1,1734423598,1734423599,1734423600,-21600,MacBook
com.tencent.xinWeChat,3,1734423595,1734423598,1734423599,-21600,MacBook
com.apple.finder,0,1734423595,1734423595,1734423596,-21600,MacBook
com.tencent.xinWeChat,2,1734423593,1734423595,1734423595,-21600,MacBook
com.apple.finder,1,1734423592,1734423593,1734423594,-21600,MacBook
com.tencent.xinWeChat,6,1734423586,1734423592,1734423593,-21600,MacBook
com.apple.finder,1,1734423585,1734423586,1734423587,-21600,MacBook
com.tencent.xinWeChat,8,1734423577,1734423585,1734423586,-21600,MacBook
com.apple.finder,1,1734423576,1734423577,1734423577,-21600,MacBook
com.tencent.xinWeChat,5,1734423571,1734423576,1734423576,-21600,MacBook
com.apple.finder,0,1734423571,1734423571,1734423572,-21600,MacBook
com.tencent.xinWeChat,5,1734423566,1734423571,1734423571,-21600,MacBook
com.apple.finder,1,1734423565,1734423566,1734423567,-21600,MacBook
com.tencent.xinWeChat,4,1734423561,1734423565,1734423566,-21600,MacBook
com.apple.finder,1,1734423560,1734423561,1734423562,-21600,MacBook
com.tencent.xinWeChat,36,1734423524,1734423560,1734423561,-21600,MacBook
com.apple.finder,0,1734423524,1734423524,1734423525,-21600,MacBook
com.tencent.xinWeChat,18,1734423506,1734423524,1734423525,-21600,MacBook
com.apple.finder,1,1734423505,1734423506,1734423506,-21600,MacBook
com.tencent.xinWeChat,20,1734423485,1734423505,1734423506,-21600,MacBook
com.tinyspeck.slackmacgap,21,1734423464,1734423485,1734423486,-21600,MacBook
com.tencent.xinWeChat,2,1734423462,1734423464,1734423464,-21600,MacBook
com.tinyspeck.slackmacgap,1,1734423461,1734423462,1734423463,-21600,MacBook
com.tencent.xinWeChat,1,1734423460,1734423461,1734423462,-21600,MacBook
com.tinyspeck.slackmacgap,1,1734423459,1734423460,1734423460,-21600,MacBook
com.tencent.xinWeChat,1,1734423458,1734423459,1734423460,-21600,MacBook
com.google.Chrome,5,1734423453,1734423458,1734423458,-21600,MacBook
com.tencent.xinWeChat,5,1734423448,1734423453,1734423453,-21600,MacBook
com.microsoft.Outlook,9,1734423439,1734423448,1734423448,-21600,MacBook
com.apple.mobiletimer,10,1734423430,1734423440,1734423441,-21600,iPhone
com.tencent.xinWeChat,48,1734423391,1734423439,1734423440,-21600,MacBook
com.apple.finder,1,1734423390,1734423391,1734423391,-21600,MacBook
com.tencent.xinWeChat,72,1734423318,1734423390,1734423391,-21600,MacBook
com.apple.finder,1,1734423317,1734423318,1734423318,-21600,MacBook
com.tencent.xinWeChat,45,1734423272,1734423317,1734423318,-21600,MacBook
com.apple.finder,1,1734423271,1734423272,1734423272,-21600,MacBook
com.tencent.xinWeChat,1,1734423270,1734423271,1734423272,-21600,MacBook
com.apple.finder,1,1734423269,1734423270,1734423271,-21600,MacBook
com.tencent.xinWeChat,28,1734423241,1734423269,1734423269,-21600,MacBook
com.apple.finder,0,1734423241,1734423241,1734423242,-21600,MacBook
com.tencent.xinWeChat,8,1734423233,1734423241,1734423241,-21600,MacBook
com.apple.finder,0,1734423233,1734423233,1734423234,-21600,MacBook
com.tencent.xinWeChat,2,1734423231,1734423233,1734423233,-21600,MacBook
com.apple.finder,1,1734423230,1734423231,1734423231,-21600,MacBook
com.tencent.xinWeChat,133,1734423097,1734423230,1734423231,-21600,MacBook
com.apple.finder,1,1734423096,1734423097,1734423097,-21600,MacBook
com.tencent.xinWeChat,28,1734423068,1734423096,1734423096,-21600,MacBook
com.apple.finder,0,1734423068,1734423068,1734423069,-21600,MacBook
com.tencent.xinWeChat,1,1734423067,1734423068,1734423068,-21600,MacBook
com.apple.finder,0,1734423067,1734423067,1734423068,-21600,MacBook
com.tencent.xinWeChat,2,1734423065,1734423067,1734423067,-21600,MacBook
com.apple.finder,0,1734423065,1734423065,1734423066,-21600,MacBook
com.tencent.xinWeChat,10,1734423055,1734423065,1734423065,-21600,MacBook
com.apple.finder,0,1734423055,1734423055,1734423056,-21600,MacBook
com.tencent.xinWeChat,0,1734423055,1734423055,1734423055,-21600,MacBook
com.apple.finder,1,1734423054,1734423055,1734423055,-21600,MacBook
com.tencent.xinWeChat,1,1734423053,1734423054,1734423055,-21600,MacBook
com.apple.finder,0,1734423053,1734423053,1734423054,-21600,MacBook
com.tencent.xinWeChat,2,1734423051,1734423053,1734423053,-21600,MacBook
com.apple.finder,1,1734423050,1734423051,1734423051,-21600,MacBook
com.tencent.xinWeChat,1,1734423049,1734423050,1734423051,-21600,MacBook
com.apple.finder,1,1734423048,1734423049,1734423049,-21600,MacBook
com.tencent.xinWeChat,2,1734423046,1734423048,1734423049,-21600,MacBook
com.apple.finder,0,1734423046,1734423046,1734423046,-21600,MacBook
com.tencent.xinWeChat,1,1734423045,1734423046,1734423046,-21600,MacBook
com.apple.finder,0,1734423045,1734423045,1734423046,-21600,MacBook
com.tencent.xinWeChat,1,1734423044,1734423045,1734423045,-21600,MacBook
com.apple.finder,0,1734423044,1734423044,1734423045,-21600,MacBook
com.tencent.xinWeChat,2,1734423042,1734423044,1734423045,-21600,MacBook
com.apple.finder,5,1734423037,1734423042,1734423043,-21600,MacBook
com.apple.finder,1,1734423019,1734423020,1734423020,-21600,MacBook
com.tencent.xinWeChat,3,1734423016,1734423019,1734423019,-21600,MacBook
com.apple.finder,1,1734423015,1734423016,1734423016,-21600,MacBook
com.tencent.xinWeChat,1,1734423014,1734423015,1734423016,-21600,MacBook
com.apple.finder,0,1734423014,1734423014,1734423015,-21600,MacBook
com.tencent.xinWeChat,5,1734423009,1734423014,1734423015,-21600,MacBook
com.apple.finder,1,1734423008,1734423009,1734423009,-21600,MacBook
com.tencent.xinWeChat,2,1734423006,1734423008,1734423009,-21600,MacBook
com.apple.finder,0,1734423006,1734423006,1734423007,-21600,MacBook
com.tencent.xinWeChat,1,1734423005,1734423006,1734423007,-21600,MacBook
com.apple.finder,0,1734423005,1734423005,1734423006,-21600,MacBook
com.tencent.xinWeChat,7,1734422998,1734423005,1734423006,-21600,MacBook
com.apple.finder,1,1734422997,1734422998,1734422998,-21600,MacBook
com.tencent.xinWeChat,0,1734422997,1734422997,1734422998,-21600,MacBook
com.apple.finder,1,1734422996,1734422997,1734422997,-21600,MacBook
com.tencent.xinWeChat,0,1734422996,1734422996,1734422997,-21600,MacBook
com.apple.finder,0,1734422996,1734422996,1734422997,-21600,MacBook
com.tencent.xinWeChat,1,1734422995,1734422996,1734422996,-21600,MacBook
com.apple.finder,1,1734422994,1734422995,1734422995,-21600,MacBook
com.tencent.xinWeChat,1,1734422993,1734422994,1734422995,-21600,MacBook
com.apple.finder,0,1734422993,1734422993,1734422994,-21600,MacBook
com.tencent.xinWeChat,2,1734422991,1734422993,1734422993,-21600,MacBook
com.apple.finder,0,1734422991,1734422991,1734422992,-21600,MacBook
com.tencent.xinWeChat,3,1734422988,1734422991,1734422991,-21600,MacBook
com.apple.finder,0,1734422988,1734422988,1734422989,-21600,MacBook
com.tencent.xinWeChat,2,1734422986,1734422988,1734422988,-21600,MacBook
com.apple.finder,1,1734422985,1734422986,1734422987,-21600,MacBook
com.tencent.xinWeChat,3,1734422982,1734422985,1734422986,-21600,MacBook
com.apple.finder,0,1734422982,1734422982,1734422983,-21600,MacBook
com.tencent.xinWeChat,52,1734422930,1734422982,1734422982,-21600,MacBook
com.apple.finder,0,1734422930,1734422930,1734422931,-21600,MacBook
com.tencent.xinWeChat,2,1734422928,1734422930,1734422931,-21600,MacBook
com.apple.finder,1,1734422927,1734422928,1734422928,-21600,MacBook
com.tencent.xinWeChat,18,1734422909,1734422927,1734422928,-21600,MacBook
com.apple.finder,1,1734422908,1734422909,1734422909,-21600,MacBook
com.tencent.xinWeChat,16,1734422892,1734422908,1734422909,-21600,MacBook
com.apple.finder,1,1734422891,1734422892,1734422892,-21600,MacBook
com.tencent.xinWeChat,4,1734422887,1734422891,1734422892,-21600,MacBook
com.google.Chrome,14,1734422873,1734422887,1734422888,-21600,MacBook
com.tencent.xinWeChat,9,1734422864,1734422873,1734422873,-21600,MacBook
com.apple.finder,0,1734422864,1734422864,1734422865,-21600,MacBook
com.tencent.xinWeChat,2,1734422862,1734422864,1734422864,-21600,MacBook
com.apple.finder,0,1734422862,1734422862,1734422863,-21600,MacBook
com.tencent.xinWeChat,2,1734422860,1734422862,1734422862,-21600,MacBook
com.apple.finder,1,1734422859,1734422860,1734422861,-21600,MacBook
com.tencent.xinWeChat,11,1734422848,1734422859,1734422860,-21600,MacBook
com.apple.finder,1,1734422847,1734422848,1734422849,-21600,MacBook
com.tencent.xinWeChat,17,1734422830,1734422847,1734422848,-21600,MacBook
com.apple.finder,0,1734422830,1734422830,1734422830,-21600,MacBook
com.tencent.xinWeChat,3,1734422827,1734422830,1734422830,-21600,MacBook
com.apple.finder,3,1734422824,1734422827,1734422828,-21600,MacBook
com.tencent.xinWeChat,5,1734422819,1734422824,1734422825,-21600,MacBook
com.apple.finder,0,1734422819,1734422819,1734422819,-21600,MacBook
com.tencent.xinWeChat,3,1734422816,1734422819,1734422819,-21600,MacBook
com.apple.finder,0,1734422816,1734422816,1734422817,-21600,MacBook
com.tencent.xinWeChat,3,1734422813,1734422816,1734422816,-21600,MacBook
com.apple.finder,0,1734422813,1734422813,1734422814,-21600,MacBook
com.tencent.xinWeChat,4,1734422809,1734422813,1734422814,-21600,MacBook
com.apple.finder,1,1734422808,1734422809,1734422809,-21600,MacBook
com.tencent.xinWeChat,3,1734422805,1734422808,1734422809,-21600,MacBook
com.apple.finder,2,1734422803,1734422805,1734422805,-21600,MacBook
com.tencent.xinWeChat,10,1734422793,1734422803,1734422804,-21600,MacBook
com.apple.finder,0,1734422793,1734422793,1734422794,-21600,MacBook
com.tencent.xinWeChat,1,1734422792,1734422793,1734422794,-21600,MacBook
com.apple.finder,0,1734422792,1734422792,1734422793,-21600,MacBook
com.tencent.xinWeChat,1,1734422791,1734422792,1734422793,-21600,MacBook
com.apple.finder,0,1734422791,1734422791,1734422792,-21600,MacBook
com.tencent.xinWeChat,1,1734422790,1734422791,1734422792,-21600,MacBook
com.apple.finder,1,1734422789,1734422790,1734422791,-21600,MacBook
com.tencent.xinWeChat,4,1734422785,1734422789,1734422790,-21600,MacBook
com.apple.finder,0,1734422785,1734422785,1734422786,-21600,MacBook
com.tencent.xinWeChat,7,1734422778,1734422785,1734422786,-21600,MacBook
com.apple.finder,0,1734422778,1734422778,1734422779,-21600,MacBook
com.tencent.xinWeChat,1,1734422777,1734422778,1734422778,-21600,MacBook
com.apple.finder,0,1734422777,1734422777,1734422778,-21600,MacBook
com.tencent.xinWeChat,8,1734422769,1734422777,1734422777,-21600,MacBook
com.apple.finder,0,1734422769,1734422769,1734422770,-21600,MacBook
com.tencent.xinWeChat,1,1734422768,1734422769,1734422769,-21600,MacBook
com.apple.finder,0,1734422768,1734422768,1734422769,-21600,MacBook
com.tencent.xinWeChat,3,1734422765,1734422768,1734422769,-21600,MacBook
com.apple.finder,1,1734422764,1734422765,1734422765,-21600,MacBook
com.tencent.xinWeChat,1,1734422763,1734422764,1734422765,-21600,MacBook
com.apple.finder,0,1734422763,1734422763,1734422764,-21600,MacBook
com.tencent.xinWeChat,3,1734422760,1734422763,1734422763,-21600,MacBook
com.apple.finder,0,1734422760,1734422760,1734422761,-21600,MacBook
com.tencent.xinWeChat,2,1734422758,1734422760,1734422760,-21600,MacBook
com.apple.finder,1,1734422757,1734422758,1734422759,-21600,MacBook
com.tencent.xinWeChat,18,1734422739,1734422757,1734422758,-21600,MacBook
com.apple.finder,1,1734422738,1734422739,1734422739,-21600,MacBook
com.tencent.xinWeChat,9,1734422729,1734422738,1734422739,-21600,MacBook
com.apple.finder,1,1734422728,1734422729,1734422729,-21600,MacBook
com.tencent.xinWeChat,3,1734422725,1734422728,1734422729,-21600,MacBook
com.apple.finder,0,1734422725,1734422725,1734422726,-21600,MacBook
com.tencent.xinWeChat,4,1734422721,1734422725,1734422725,-21600,MacBook
com.apple.finder,0,1734422721,1734422721,1734422722,-21600,MacBook
com.tencent.xinWeChat,2,1734422719,1734422721,1734422721,-21600,MacBook
com.apple.finder,0,1734422719,1734422719,1734422720,-21600,MacBook
com.tencent.xinWeChat,1,1734422718,1734422719,1734422719,-21600,MacBook
com.apple.finder,0,1734422718,1734422718,1734422718,-21600,MacBook
com.tencent.xinWeChat,1,1734422717,1734422718,1734422718,-21600,MacBook
com.apple.finder,1,1734422716,1734422717,1734422717,-21600,MacBook
com.tencent.xinWeChat,0,1734422716,1734422716,1734422717,-21600,MacBook
com.apple.finder,0,1734422716,1734422716,1734422717,-21600,MacBook
com.tencent.xinWeChat,1,1734422715,1734422716,1734422716,-21600,MacBook
com.apple.finder,0,1734422715,1734422715,1734422716,-21600,MacBook
com.tencent.xinWeChat,2,1734422713,1734422715,1734422715,-21600,MacBook
com.apple.finder,1,1734422712,1734422713,1734422713,-21600,MacBook
com.tencent.xinWeChat,30,1734422682,1734422712,1734422713,-21600,MacBook
com.apple.finder,2,1734422680,1734422682,1734422683,-21600,MacBook
com.tencent.xinWeChat,3,1734422677,1734422680,1734422680,-21600,MacBook
com.apple.finder,1,1734422676,1734422677,1734422677,-21600,MacBook
com.tencent.xinWeChat,5,1734422671,1734422676,1734422677,-21600,MacBook
com.apple.finder,0,1734422671,1734422671,1734422672,-21600,MacBook
com.tencent.xinWeChat,1,1734422670,1734422671,1734422672,-21600,MacBook
com.apple.finder,0,1734422670,1734422670,1734422671,-21600,MacBook
com.tencent.xinWeChat,2,1734422668,1734422670,1734422670,-21600,MacBook
com.apple.finder,1,1734422667,1734422668,1734422668,-21600,MacBook
com.tencent.xinWeChat,1,1734422666,1734422667,1734422668,-21600,MacBook
com.apple.finder,0,1734422666,1734422666,1734422667,-21600,MacBook
com.tencent.xinWeChat,3,1734422663,1734422666,1734422666,-21600,MacBook
com.apple.finder,0,1734422663,1734422663,1734422664,-21600,MacBook
com.tencent.xinWeChat,2,1734422661,1734422663,1734422664,-21600,MacBook
com.apple.finder,0,1734422661,1734422661,1734422662,-21600,MacBook
com.tencent.xinWeChat,4,1734422657,1734422661,1734422661,-21600,MacBook
com.apple.finder,1,1734422656,1734422657,1734422657,-21600,MacBook
com.tencent.xinWeChat,25,1734422631,1734422656,1734422657,-21600,MacBook
com.apple.finder,0,1734422631,1734422631,1734422632,-21600,MacBook
com.tencent.xinWeChat,1,1734422630,1734422631,1734422631,-21600,MacBook
com.apple.finder,0,1734422630,1734422630,1734422631,-21600,MacBook
com.tencent.xinWeChat,2,1734422628,1734422630,1734422631,-21600,MacBook
com.apple.finder,0,1734422628,1734422628,1734422629,-21600,MacBook
com.tencent.xinWeChat,17,1734422611,1734422628,1734422629,-21600,MacBook
com.apple.finder,1,1734422610,1734422611,1734422611,-21600,MacBook
com.tencent.xinWeChat,4,1734422606,1734422610,1734422611,-21600,MacBook
com.apple.finder,0,1734422606,1734422606,1734422607,-21600,MacBook
com.tencent.xinWeChat,9,1734422597,1734422606,1734422606,-21600,MacBook
com.apple.finder,4,1734422593,1734422597,1734422597,-21600,MacBook
com.tencent.xinWeChat,0,1734422593,1734422593,1734422594,-21600,MacBook
com.apple.finder,1,1734422592,1734422593,1734422593,-21600,MacBook
